2024-05-02 18:24:23 - global - logging.py:15 - INFO      | --*-- PROGRAM STARTUP --*--
2024-05-02 18:25:29 - global - dbstructurizer.py:15 - DEBUG     | DataBase SQLITE3 structure loaded: ([['db_table_a', 'id integer']])
2024-05-02 18:25:29 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscren.py
2024-05-02 18:25:29 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'C:\\Users\\marti\\Documents\\GitHub\\halle7\\game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-02 18:25:29 - global - __init__.py:23 - INFO      | [game.__init__.py] Successfully imported component: homescreen.py
2024-05-02 18:25:29 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscren.py | Error: No module named 'C:\\Users\\marti\\Documents\\GitHub\\halle7\\game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-02 18:25:29 - global - __init__.py:23 - INFO      | [game.__init__.py] Successfully imported component: settingscren.py
2024-05-05 20:55:49 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 20:55:49 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 20:55:49 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 20:55:49 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 20:55:49 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 20:55:49 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:01:26 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:01:26 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:01:26 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:01:26 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:01:26 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:01:26 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:01:48 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:01:48 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:01:48 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:01:48 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:01:48 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:01:48 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:02:10 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:02:10 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:02:10 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:02:10 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:02:10 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:02:10 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:02:48 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:02:48 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:02:48 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:02:48 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:02:48 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:02:48 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:02:59 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:02:59 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:02:59 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:02:59 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:02:59 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:02:59 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:04:54 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:04:54 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:04:54 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:04:54 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:04:54 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:04:54 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:08:20 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:08:20 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:08:20 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:08:20 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:08:20 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:08:20 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:03 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:09:03 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:09:03 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:03 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:03 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:03 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:12 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:09:12 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:09:12 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:12 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:12 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:12 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:33 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:09:33 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:09:33 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:33 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:33 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:33 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:46 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:09:46 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:09:46 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:46 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:09:46 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:09:46 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:07 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:10:07 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:10:07 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:07 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:07 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:07 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:30 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:10:30 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:10:30 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:30 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:30 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:30 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:41 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:10:41 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:10:41 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:41 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:41 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:41 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:51 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:10:51 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:10:51 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:51 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:10:51 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:10:51 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:19:27 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:19:27 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:19:27 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:19:27 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:19:27 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:19:27 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:21:15 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:21:15 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:21:15 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:21:15 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:21:15 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:21:15 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:22:00 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:22:00 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:22:00 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:22:00 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:22:00 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:22:00 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:22:44 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:22:44 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:22:44 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:22:44 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:22:44 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:22:44 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:27:31 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:27:31 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:27:31 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:27:31 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:27:31 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:27:31 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:28:07 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:28:07 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:28:07 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:28:07 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:28:07 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:28:07 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:29:18 - global - logging.py:14 - INFO      | --//-- PROGRAM STARTUP --//--
2024-05-05 21:29:18 - global - __init__.py:8 - INFO      | [game.__init__.py] Fetched components: homescreen.py, settingscreen.py
2024-05-05 21:29:18 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
2024-05-05 21:29:18 - global - __init__.py:25 - CRITICAL  | [game.__init__.py] [ERROR] Failed to import component: homescreen.py | Error: No module named '/Users/david/Ultimate/halle7/src/game'
2024-05-05 21:29:18 - global - __init__.py:20 - ERROR     | [game.__init__.py] [ERROR] Failed to import component: settingscreen.py | Error: No module named 'game' [TRYING AGAIN WITH OTHER FILE SYSTEM]
